transaction_hash,input_addresses,input_values,output_addresses,output_values,transaction_fee
b70b9739684396cb98c0fecbd666a6759b9308d607a3f0f4133e9b91a69ecfda,3212tXhkCieqzPH6fJLzGs5oiSyvmAwmqn,125075268,bc1qj6zd0uh88sp70csrxmhr66snjj44qqj5umzs23:1APf53QJwjfaRs777jmbRBWycxXD876qzP:bc1qvlv8jaq5en859309xp6yrl6kvve837he00d2km:1PJcRxiLy4XtmTxCJgLFToaPWsMWZ9MSkh:3HSFshjo2gY3wFLQEez25R94zWR1o6BDZ4:36Mx96SG5EEWtc1REdbK3TRr64KVBEiJWE:3GGNZVk1E1oENUYG97BzS63fhbvu9zXViJ:14Expf9BNqTkpxfeHTzQEghi63PRGUMbRv:37koNqABv2m5MRBDpGrVmPECaLzYXHrYV7:3JqtM8vJvvEz3n3mwYQGpeB79vbezgnHoC:bc1q3dynavn8zj0e7v08vcqzuewe7jq7qgxym4wn9w:14xBea1wgNLe84Cv472bb7GYK5VkyNv9RC:1BaFPsitpJiYqeN5zwGG1ZmdnLy3jw7Cgr:1FZqptgpuXMPQkkDx9EAGctGhBvZ9294jn:1EcDwzWhGvh3F4ucbZ9gjmQv8VowPADiPQ:3Ad2GfmzCEeB5BjXwidNxRrsbhhrF54rnw:3Fjo7tED4A8GeFog88gMe3C7Z7ALcXC9cQ:1JDdBcm1p7WMx4sn2o3YHzAfwarHksxBRp:bc1qhfqmrr0j95aua0yz07matgsk0890vvcda8aa5p:16SR5B3fbxUPkSUhyQRX3FfwuLoF67xnRh:3DWCpajSqDCjcUPokxBruxm8ZGJLyNm7M7:35WbpCsMsoPeDFJAS9E4cn9SYBcVBJ6Urv:bc1qhr23z592maua6lms9qqxfce5x84x5a5976exsk:bc1q6efm8pvjyx774deae8xgz9ka5ycgce8gfa3sx0:3HTZccyVFVdWDKq6buCvHA9rKCEz377nYc:bc1qyl038zjz8xqanyqtqpwtwmluk2f7cupkxmm2ps:137hdgjwqwWTx1tsW7kpDw3btMXZL9YrZE:3R285ZewPte7ywdN848UCon9sEqG8xXpZ5:3P4URbP5DxTwBgEd57X6HFu9W6f2nFnFp6:18kJ89AoojGt67F1itSdmLWEX9jSzSMsWX:39aEKsqH69e4udXefjxY9FHmQBdEWzEx2j:1F3fhSc1Y3AMfEsJ2dqhJFZNAR97NHQwcx:33MjxTiZbnwzD8x1CXkcJfJWMsqshACJs9,500940:306837:118028043:123789:106100:103558:217295:345871:100433:140957:198217:192760:105172:105215:101780:102162:100716:405408:102490:100109:105503:102461:680477:103336:201851:107168:100704:101376:347766:110281:1339906:101187:122181,63219
33861a9251fb7701fc641959feaad7eef328053bcd9012d47b0517baa5a4944e,bc1qzwwc5wgt2ndk802mzccp6av3vjf9leey039pzx:bc1qwuw6r9xx3ymn2t8h2hh64tpqrk6s6hvg6skarn,439057:1805,1NPKgWqLjrrJY2uKvYgYFP9e7x1oNb7tXq:bc1qef2sn06q7mcg0nq2lggsqksr0yz6q9nhy4qf8n,439346:976,540
d36fe03421cc79f478022552cfac07e26cc3a469160d4e5ce7cef2afffb37630,bc1qy766ka5sw8sta6lh9t3k4hzeq27py6snnvuq6x:bc1qaf52tu3zvwyt5tej24rhrn45ejhc5dyrjketpg,1748000:51141,3PwtJcpvNCPv55Xt71r3sNQrBs4G7Fq1nk,1790400,8741
a14301fcb2cf339af41be0c5e006002db3272afcb455406bac9e42091f0a6775,bc1qtzgg55dluelf8xt9c2d90qsmc7jhncaftyxyhl,48656,32RgLkZsg9CrFhnDJ3u5r5jH1UZjuSszWU:bc1qtzgg55dluelf8xt9c2d90qsmc7jhncaftyxyhl,39000:1988,7668
1b7b1f81ffecdb07416cae110c617ee17ce52162202f54f80d51eb8c3712b794,bc1q3a7ze7lk32n8jj36qncekmd8p7rkjswwxf63un,14478140,bc1qvclq8c457f7fm80z8p5tmwke34udemfswj22un:3Jed8frSJ5mBShwu812GscDrzd771zWdBP,6477810:8000000,330
1f9868af1d7e60e02c1ab66d1a73df7addef9f917f19517719c559b0fbe23082,bc1qfgyalcc3gca5fypvjd056k5hsxuy2mlne9ellt,1093900,3Jr6jKaAntcSJhsYC1GHFpNJx1688meCTc:bc1q9jjkas7572zsmfa9mtgrgy903cxhwx3pslvfzu,316000:777570,330
256aa8a89ed452b45d26acb63afa0075f037a1fe7d250f90ebe9f15a73feb880,bc1qkju2pc64lmlhmj6hl44uvywg0q3vgndpfus0pk,1164304,bc1qtnlrltx8vnqgfvvm6pn2pc62p779yt72kqfd8w:bc1q2284d7whhramqmh87jjxgckwmn0j0que69kswm:3DevPheJhUXLFfaMpFjb7Ryh37HemuTjye,581:1162740:581,402
a7424f11389674b4afcb430ba983bdf9da29f9809d8386d75b7df4a5440539a6,18kFi8nhFTbHkSgZJvL75mWnK7n3ZqnEpJ:1CRyQq7Jx21JCJQV3xhvdieAyMfVJhpTRJ,49259:45858,13zovRHpXVPXMYpWVVRFcJCkwyCEic3ZEd:3E5yhGUxLX5wqtSP7fDCj1VkkCdTftKPFZ,13989:80000,1128
c48e50dcaeaa7a1558b39128bbf202c34e5dbb5dd77519eba9f450388382c2dd,3Pobyq5txC5mGacenPL9hNNYYqkMXj7U9o,318700,3LR5GWSUot9KAan6ncrAc3gbHrsaSdP3in,317136,1564
ea333b08acb72d3bfe515cd1f221756c7d9a0a347dc28b555a4df57ceea032e8,bc1qqpzwmmahaqnl35far3ssd4v9cy44k2hjuhu75y,5483287,3NPoWkAaMeTeeyBSFnSMPuUXMDZbQSDL2A:bc1qa8k6nqj58shx9w35clhjkjexjwr37vt8l4k9mv,51449:5425911,5927
398228a4292e1fb4f28b64d6b9dd66cb67c2fb51aefc470ec53da115b4f96185,3Dp98HPj9rzW7A9mKez7GtoiRGvK1KnadX,18548625,37vuKewq2tYSH6maXcdteeZ2MzNNtnZA5P:39XdtAegtA6PRaZSQE4oQvvxZftSY9cQ98,5000000:13544298,4327
176d82cdc8f58d98d960e69606f993ad0ce6246a4f23be3ed42fb6d17aefbb27,bc1qmmhnpcvwjne68zv25uxc6rgw9y6lc5dcq3r8jv,9271118,3HzzsUCodZMezMkj1CdSBCj1fG96aVLVrr:bc1qucf6nhm0pt474g6m4j27zmg07zkpekl8ge6n59,1579842:7690946,330
a03ea5aa4169fc000bf09002255b68f3634a9a9d5496334774eb5995455b7d5d,3L9mRhiYme9Rm9tnjq3H1QR9Kqwd726Yyk:34Q8EYRFZT8JyZch2fH8dj4J5qZzjoXAcz:3P5hqUAj8ZxWgFizbQwoha8ayJHy4R18Ju,7147494:6432007:6439993,1AkcVm9TYo9zyVGVy58UnfHYSpasTijDMG,20009033,10461
64307aaeb2fadfe280b6b44c730df5deb2f419293523a85971e4193e9e9ec8b7,3DvUcq86QvWva7WThCVAYpi9x1HnzLcLaM,331192,3CWhr4gMJXSNwNuneLZMtZUsceoSk1ijdX,326265,4927
51a9aa6cbb42ec30af31652e734a26a6388b06a5020b008fde480f55366190e9,bc1qylc4j2df5ymceeht5drhppahp7m545aqk3j3yu,75089,3MKHtKqJZYoE9ajDEqNLWJZH6W5QvefaDc:bc1qylc4j2df5ymceeht5drhppahp7m545aqk3j3yu,49705:17716,7668
12c9f047fee95da4fd7513615f370234ff83751bc7656c4352a3b2971ec52641,1BrasiLb2KMbdtuhb1chAVnS2FvcNGfV9J,39112212,3AwynZEFcC25ixFT1Jye8axKqU4cD8wNV8:1BrasiLb2KMbdtuhb1chAVnS2FvcNGfV9J,399000:38701050,12162
421a778d057407c7cda7fcea864d7a4129ea003200ba1858435816a711e453cf,bc1qtqxa5lh0pfc8738w5ctyr2vrw7p8ay20qtt0r5,75139,3Mhj5bbZW5i6WGvjmqhTXR5cd5tsnCSVr6,69256,5883
2019e65d953cbcf4ec69076371090a880b8b1debaaca500388c39107e78db68e,bc1qper9gq2zy5acpxfr8mc565utypflwe7j6wxrfz,502717,bc1qrfartrz9ksj5s38hkl63qz0g7cadge28yye4dy:bc1qper9gq2zy5acpxfr8mc565utypflwe7j6wxrfz,20000:475103,7614
b093e99a4e8c8d5cd94a43d20de1f96032521c5f2392a603e135110fe43b6748,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s:1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,402700550:849588742,3HjrTEVcS7Gp8K7ie8gg9rsZz6fyEs3Gak:37GBraf4FGCSobaRXVPnjm2HYP8f3qWj37:376Wk53tvFoq3uwyiLa3CPYLr15ptAbSUp:34H7T2big45CGNfM2YrALi2Numc1KnsmaV:3FR9Zw1jwFg1jRWaawfctwKkF67XGmvbgg:16cGcKcvdinuvCjJwtV3a6ApYfJ65mtsyk:17ineeh1xVqBvcfotKAUt27A2k4sFnjeWU:bc1qj7c8kpvyrvmkdqa89w48rxajlyt3hmn2zwk9de:1EX1yYt5e14UPTV5ChhR7nY5xyGyZ9P2Sy:3JJdNaku1CUW7Xc4hEytkSs5Y2jmxgmBVX:19pnjoJ6JYFXQsTreSGXWQ7W2oDgx1LZsU:3BMEXboZpCJkZJwdcAHesTgaQvpZ65miY1:3NQ1F2q9hgfTXwVqTG2xn1zdMjGAz7gZCA:3PhYwTc9GtxGHPo88J1npyUksRdZVnAu2i:3HK18V2gCms3SferSTURR9Rzz2fQD4eadL:3EWaJfdrGJBffit255zicfXbfTK5WzeiSg:19qZ7BRQYvVj7HwqsZ1e9YJ9EGZ9WfoiDK:3PvRjFXRgq38yFxbja28Kbr4j8RUYJsbWN:bc1qdt9kgap7zn4545r082y79ynmnvg4gu7xqj5866:1Pbt3GCypVWWeW8ncWzDXoUbAgNrkKANpk:bc1qm4lr36rmgndvadrm66axzs3y2f2xjgdj45yjwg:1Nuybv6c7ACF4QV9L3PyeUMFk2t6o2fvu:bc1q3ae7x3denya0txu36pl6294r8fcmnslad9runf:13r1apXMLqHmvV5uC9G7UQwstwx348EknW:bc1qwrvlzcsrzjvehzus9y9xk7ehwhvnx3cxxesre6:17bqikteNPRjqGm6dngcTwb8aRT5aZ3Nde:1224TRAPYbMqzdeYF1WVnz4mcfvbYMXNCe:37kTAXPJmRRcKDsYSn5RkuDhQgXMuymTRV:3KNTkKWp8oPDVn95MCY23tSC9RQqp4mRhz:3MwKfUtAwCA4RBUtD4ruAUa4hkj2yP1S1H:3PbRboH1eRorrrtgqcANnwtW4JgcThV5hu:14hTFRAKGptszsQJNhHwYRwiQSfoMiG6g1:bc1q2ytma3chljk8pnr8ktrn0k9g6vvr9sq7l0mh5h:1AuQ6qapZaWp2ZfwuomFhMf3wUteVQsuAj:bc1qrd6ntrwuz96p4vvdgajftatqn3045s3umt4kta:3GFjAEv9nSurVTXnAdYx83H37SjXmJW8pU:3HUJhkjx7bhA5ufAPb9C61WvTWD55MXSEY:19tcoRPSWztcdXL53SjXNf7pgATGR3qvyZ:1PrAGx7n3XfbzWo3yWxVfxa5NhxER8NP9L:bc1qq9puqlpts9dam0dhm6mchcyzckqd9ms2aucx84:1EtiFbQFwv6GYATEEHeGKdJN7YmhLit7om,73000:2159307:726032:802500:2254251:120000:198046:1496900:1477749:256200000:4943000:543000:229943000:4268467:259426:2088922:113174:459900:933000:2557535:3222926:111845:841321:393000:5025175:813500:589400:807000:2488852:343000:212764:251800:604061839:320983:3989921:132100:319248:63943000:41760339:8688695:2191375,164000
26ccf1c4bc237bf0a38d794be290c7c0d61327ac4f4f70efeedc91b7c1e0ce07,32WKWWEoWaqRTCtWsXiuWQo2BFGokPpfN8,3741772,3NU8ABcQiLoyCQXiEZV8tvuX5KB91uSzGU,3730800,10972
c0751441de787c2a374d97c1d3fb7eb62ca65eb14ae7ac13c8403fc1163e425e,bc1qf3kjy9924frq4djddsjvxa2tw24v5nraxcwder,435423,bc1qg855fn4qn34ap5tuqzpqnc4nu5hq329dc5tuvh:bc1qqddtrxzdmp2cjsxl373je3sxk7srkqqejwucpa,430035:5061,327
5786546b7220e6eb543ac8bfdb92c6dc9d0461b5ddf60f678aeaabcd760c376f,bc1q0z850ftt6cchggsg2x2peam3n0ps6xqlwpx02l:bc1q0z850ftt6cchggsg2x2peam3n0ps6xqlwpx02l,17865:154808,1A1sVFNs5Mf6TGhNWYL9VaGbCXzASNPRpP,155885,16788
d7200ad7d022efadaa994db24975ae75e9dd53ebda05fb267141bea6bab2ebdd,1BNbAL38LvyX7uw2iYzXFkeove5oAhhtZj:1BNbAL38LvyX7uw2iYzXFkeove5oAhhtZj,425592:108817,1HQSw5tXcgrEUzB1DKn7PhQ86fL9pAU4uS,533285,1124
e43229b385da6b7e4534a5cf18d348ec6acf8e62b4ee631d7fc2f79ab96bdd45,3DCWQ6zhqKqB51Rt6EoempwXzDV3wpTqU8,97196698,1PgwMyz4mLQwRjVSLPMWgL1oT9jXBJscDE:3AU9DHftrh4HTVxSMbGkvJEmk7W9h7y2t2,5340000:91845050,11648
a517c0320608f44115c7f8e90cbe246a343393652c9ee6170f384cc9d0543eda,1DNxFydYVkSQ6L58eztCp89BhGY4HcjFuu:19pQiRhtzEaw71nHQenAMGzcpSQRaPeG5j,164363:1578264,3Mmc4pcPdpEZqzBJYAXU2uoghYCsDJoKyL:1QFyo8YDYvzTprAmjbbrCtL5YxSQMDfh5T,1675700:46910,20017
4b04836bad744a181451135a59cab53b0615e59225d47ed10be7375a700768ca,31tdR2c8wDYEQb4VBjML3gk7VNz5m881jd,200000,bc1q4c6xpu3tfmxyyhcdsxlzksa568xmsvanav6wpc,150906,49094
75025ef8889aa15948dca4687f2bb72bccf4c7808293a8fa1875921de21ac25d,1FtLZUR8Xx1JYnFhKXwgrQBdK8s2EYZGsr,94277,12qA97T8hsDgvVoRCXGZifd9PCraqvd2DW,66391,27886
383be70902d384afb0ab96b4c3372116c8ed4809fe46199fc77ad280bd4e3bb4,bc1qf35xkrl6uu6zgj4pe4ky04nwudkwushe3m9qdf:bc1qf3gr0p2en34u3gpstfwa60anv0x5jl2vqun5r3:bc1qf3tara444jt7h8fdljlz3u3c0hgum7wke58sxr:bc1qf0e2ey6cqf3um0vn8y9kex4rraujttsjntd75r:bc1qf3n6u4tc2xa4dh3he5ujcny5ngyqk8dacwvhd5:bc1qfswytmhrstu9dhd7t6wl9eyxxhhjzjadwqw06u:bc1qfswz0xsycpj9k3j58cr4te8u3xkkvz9vlr9j9z:bc1qr3kyfvxkd9pwufz7exxugkvpl8csg053xlj8mw:bc1qf35u97d3fst0ccsaw97gdsqxtmpx5h23hhxrks:bc1qfs59jluklxnjlg2x6ps2fzmc6y40ywa59u5aw9:bc1qf3hf4gu69c60p7slduy4687mynujflfwtt8rq0:bc1qfwhg9j5hmak29wshnefxy04v2mqzs6h5x9dhky:bc1qf35ecgydsplz6urxgy4cza9qz60meut38xxu00:bc1qf3h2ls5na3w4jvgqfuxmett36cgdd3jttz4fp2,618784:625738:598027:31915:627907:610621:595504:3742144:630919:610633:3227782:62571:1117979:693000,3CPB83imp3HnAwhtVVz7nXa2dFGgvyKvqb:bc1qmexsvr7men7j7fy2wallg3kv8my4vsa23jtrp973rhd2yt2954tqdltzd6,10257426:3508057,28041
a61f3a7bab263f34a65a6d8ee361fc6720a4abb0993b7624b6888b3ee0e851d4,bc1q6479nthtszls88m0cuflqyhdc5wuj3x3wnc2ws:bc1q6479nthtszls88m0cuflqyhdc5wuj3x3wnc2ws:bc1q6479nthtszls88m0cuflqyhdc5wuj3x3wnc2ws,94105:1398172:386164,1MdWPovQ4j2xmJqphQrWdCjSz6NNqWxfsv:bc1qj6a4hykqg03cc7ta88l93rdm2xcak58kxu67pk,100000:1777600,841
14ad20c57c40956898d691f733fee649f504e85ffa7578f17cc3b640b3c7285f,bc1quqhnttpnw7mt3zrfmmmuttsfql6h69auz445y7:bc1q2xvkzg502juvttzu0t4xw2gzd5sf7ndrsq85z8,1940925:2682,1NRZVjYqcqvswQT3477J5XXr2doKwxmHyE:bc1qx4r2kmgqq32aqk5pgdf77qnss4a5ev2ntupw9w,1940978:2089,540
d4c659ad3ba763eb18ef67a31979094fad9012c42d28575fdb87789f29ec55d7,3Mqi4ghrj1KmZhFi99qi16nVrq32gAoXRx,510660,33JcPva1KNemQa1Q9PxS8f4MKD19bDKPM1:36myv2dZZdwANSZrHqkMgktbxWmYLXLMrt,156943:350231,3486
ddbd0db2cbb3ddbc2365e9ae01d5d73ea087264d870fbd66de1c3a8ea29aa8ec,1FXEnFZ3bodxWFa2gUBGjyxX6QkaYb7cet,914131,1FXEnFZ3bodxWFa2gUBGjyxX6QkaYb7cet:163cGBv8bsSEWQeFD8KQo51h2G43Fph4n5,901803:546,11782
aba06b5b212a5a86c1e6ee851f59c5d138b391af8bfbacf063f29079b7347daf,bc1q39l5dtgpvagmghymglh3n5aqgdrr4m5jtzy5sz,20870534,3L4r7vhbY4aX34sqrstTZBTxSHiKkqxTdA:bc1qax86jwykrwt27er9rcxr2e4mva0xv7jncmryz9,654000:20215247,1287
3942e3290c84166702f64102a9a0102805abc12d0c61c18c137519dd282a562a,1GSXChL7zVmAvsma2KJi1EaJncppX7GhFw:1GSXChL7zVmAvsma2KJi1EaJncppX7GhFw:1GSXChL7zVmAvsma2KJi1EaJncppX7GhFw:bc1qmu3umrrksc854k8rpynp26wq7nkvvx9tqnrj7r:bc1qjfhm845demt52lwtk7wq7gphyp7tdgwul0mrgk:1GSXChL7zVmAvsma2KJi1EaJncppX7GhFw:1GSXChL7zVmAvsma2KJi1EaJncppX7GhFw,322877:384977:320956:1612:1544:323663:5768434,bc1q0xrjv9gcxxateggnjv0220thlekddfv2twrwkm:bc1q9dtcrsu6qd8qpf7jwnkxzkupj2j9g2gt6z5r92,430:7120883,2750
bcf7aeff1fec638b2ff103083de4ea8207b75a43e6dfcfc21246d0f28b863123,bc1qyfm2jhkhp2lsjra72czcztcrvl8cj8ydkd2yw8,137228171,34rQQx2S4NRSz67oQsg7bKR4BtDEuX39ih:3M891BJmSC6N1Fscz3V3nQrGG6cyT8UuoS:15wHnYXgCd8tr1HPNheAiadipE7n47GTRS:33c5xwTUYw3qnj9RsBYyozH5ZZbwgvyPFq:3CbxzdtBqGyc8LXefqwBHRYeysKxf46av1:1EPU4PJFcQgzKBeDiBsVs9qb1sbCixnNYT:bc1qmr965tce3e84004mavqaq2dzheednmaeudxnl2:1L9fskRxJiLn3qBnZYodK8qofF8moDtc21:bc1qh675jwqkztxawreecxdm3wsf5mzqd5cva59flp:bc1q9k2ptme83wrw86tn4986zszp2grd9uj0wqepel:bc1q3r7lhz83z574e9f3tc7kpht2shkt88cczpnykk:154QuupoZ1Q3v5xVy9ZHA8qQqzdicxDxUu:3FDjNukT1KgLbmR8JrWqea78N5o4E6PnoY:3CfHEzsbV4sKAJcuT1fvMtjXBuVucb8uVg:14rvuFC93hzPDPeRJq7s7WLmrPUhCj581F:bc1qrc3fxc9cskft2h00csk56t0f62gu59egyayshe:3EbQxQHT8VuY51Lb6kLeBnUAdaXZk35Tub:145teL2yFgMSBVwF8URSVeyLwMiKDGwAvy:1Di96t2nvZ9cLWrz2XQYhmiyEHH4KqVhhz:bc1q4atg0e4cw6dyuuw9nnj0xfd7a8qtzwjumxtmqn:1HZCzpJQZJ78SV2nTmwB8qp86KncuLRWva:1JQMhJeERJmJdR5s7hGw6kbPANfJSCYXMp:16a2F2Mpzxst9NhvKvqnSzZCBTMcHEuM49:1DwT6aRn5LGWaXGvLET9RPBpA9Azfv7nnB:38XxSUP6CUWofXbTayMaUTLXCGyJGHiwEd:3DEXTBzCx4uaLhnmdBqK6a4jezDehzEpRk:1KAQDwfpzqsGvsxGdW4J5BJP2uUqKzToSN:3D1kzZSTs9HL4kEZsFgFz7pocBEpeutCGV:13jqV7cH2kMgbeG19XYCJf1J2SkuyngK89:3BHE7it29TuKbTMcnZMQQS95xzoN7gcp4Q:32DiwQzYU9ramtZ4PRX3RwiENpYJvU4Vcx:14cQbWXaD37ALz5VsWJs2y8GiCUCtZiVET:34y7ZHWoERerdkPuTwTzMisxX8ruW1ouRW:1Pn7zSk678WwvkopsewGsCGTpp5q6rWXgt:3Aw1dLw8n1YTAaP2rXg292rXxC5MT7sDwU:3MkZKZuSEXjuKSPNY8RhNBBQf7MjC1EySj:17FN8fQhY7g3ntYnvMsvSfsfsKqK1W8myx,312182:290000:6441302:621596:200000:144935:6433858:196415:185433:2735266:144724:235106:318823:159000:475000:101127823:157818:186771:2168168:241552:104095:236061:950083:790637:156905:315400:806378:790260:6423600:188059:1600000:1000000:188852:109882:535911:128825:125862,1589
7411be2308e7b2c51a4b61018784335523a1165d7a9fd527e19c47141ee0bd5d,36K9t5oMRPXQfXG9FpTjhwmuAFkwKP9TAR,102813823,32Eu5UxZkYfxcX6BTzbBxgiuabkELq6Agk:bc1qhf9jhxp6590zqn77yn2gh70cxc9wfx9z3jr9zq:3Ks7SgpL7C7zBjH8gKvKwkystCAU7qhKPi,10724:4289894:98506863,6342
739745263f729787577097030191aab7b76341f43bb86775fbc17589b3413bc1,bc1qxg4lm58dv4r5padt4epdn3tt7szl4zgta2vzgu,4912421,3ExyXFD7QJYAg29wyVLMYc6o1ipy52Pg4h:bc1qa35e95lgf7703nm8vvw7nduh6txgepvlw4q2rt,761000:4140048,11373
e2d264b1f3fef866643bba8aab6f8bf9d6443a08c0d33eb7cd11bb8149fd45bf,3M92sq9ssFaNbEwF47uteVKJsbw125juS7,255981912,3M92sq9ssFaNbEwF47uteVKJsbw125juS7:1E4EcCTPugn283fgg5mbcGaca5TnhD15WH,255651584:310000,20328
de548e5101a3867ad8a7829df98ea4c178aff3c07199b8d8f11e982fbaa6cd4c,38UHreTGmEuJvdpxuZk94kdWcgZzi6TwFm,6301881,bc1qggtpd6p9pdmvc6dcqtthdjahqzwft2qk9xkecn:38UHreTGmEuJvdpxuZk94kdWcgZzi6TwFm,2243176:4049275,9430
443ba9d68aad2e1206b8449cd388eb8b5773aa15d7410f72bc45e7f55866a236,1M2sHfzm3NrD7dNetv2pNPr9wP1oWhR6aa,3145000,14qArt6oxxMJAdPXWLoyYiANsP2cxFeoxK,3140511,4489
0dac583ca7bd763a03163fb00a89b60e447d2d8a20ec15cd440957627c5b95bd,bc1qdvz966uh6d5yawutgekd3c4efd9guvnehvdfs3:bc1qfu029amser75wdkthsn0y6w49rmglgtm8x74ja,12040:197969,bc1q74ttxggt2fc8ytq9vwyxxng4tgjzz6d9x4fmun:1BezKQmKwrRkCW3Y3qq5TZ9K8qfRMDWgjj,95991:112223,1795
565f9d8a91d6b7f44f52563ecaa246cfb3c1c9f9654e8abe989b15d35849d0b5,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s:bc1qvhnunmzttqgnxqccvalx7sjysvdafhnupxdf3g:1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,2814177672:883045:153062991,15cWmpEiw8Wk3V49yTR9UQfGgwcZ4CBcvf:13aAoZJNaEneqVPYS7cJMAYb2TZCvwkyga:37vZoYHyjCCsZ11KcWuXYdyWcmErqnNPip:1HwAAidX4vaaCJRuCrRexgHweJX57Ubsbc:3H88RB6kwb2v5nHyVuhn29LA4eNSBgJwJJ:3ELUQLRqhLSu7sJGtv7DvjGjuPZWbXaoiT:bc1qewvykcsq2jhuk09xy7y5hj9xuzf0gkrr7vvv8f:369mhGq4i2VEgymq1T1kz25GvCKgnecemE:3N46txBKawoE8CkV5ZrqH5bg6MJUCU4UvN:33Mo8aqPVJPUzTfTJaLVaLaTQzxGTUksX2:bc1qmexlrwzyznt65qprmm5x0qj23jjg3y98tv9qc62tu7n8ayjlktas5u3gx5:3GpmB8RafxkbuKb9oMjEaQPHnCn4vNwu1t:bc1qme299669d8hfcwxxv56272d5lcssze3l2p7hly:bc1qn4dqprhaaj8wrsf95af03nqw6036974w5vv6x4:3LTgGSbPNVEn2mxfyEDTuuJBrZMm8hZWqG:bc1qgps797s3s6dppge7l2qpxdajqcnlhl5jpahgxf:351D6sCB25KiPZz2wv3RumMfuCdpXpjQNL:3LqhKvjCdSU6MMngzzujpB9twYbH87Vu9K:1DiC61SySNh6b3zFnNBzRhSTspk5Efu7cd:1JrCfiaawrGvTeCCKf9SvN8KdsDjPvNWyW:382EQ2ed6XwWEjgzEQgrvmNxjiXhz8kHdR:3MBFgoEZxgsZSkKiaipPsG793JZtnyHM5S:3PQkxhfNQH2isHmJTJZNQ7wAUaGPzdVdVi:35oiAzGdwgmtsQdgtPVqZHjFWgkpxtHXHc:bc1qr5sr292hmeyxf3hhfwcp0nadftz4cqj6zfk32e:bc1qrhv48rz4rkj536c6pfdu2veqvmwnzvcru0k3ml:38VMAGR7M8VbnaKSD5bwLVRzTZpbNYrLYQ:38snSAzLiAGwVY5Awrrx1RHHM3R2JDLfMv:bc1qk73tngd3ztcru6znhtz2y79nhwdt2hlul29rzg:3ExXwwJbDFkScFQ27wkP8Kzm21ViBmQEjr:3LsCCiA13yXEjhzPnRwJVjCW3uGmzVzuRu:1HuLt4Jh9e4ipojHDUMrk8uTg7aE6tNK2h:39gRoJxLkW5ENYko2yvEbWohpnXkko25ym:bc1q87qw7x9gqg9q9zz68vs2zl25468umfaqckha0u:153W8o3CC6wAMHgyVRwrT3CuGare529o1J:3669XKyzRn7HZPyMBwZBBaxT5aRvVdnUms:3AaKmqtX2xowovJmp8g5qgyQk3cbpvSUyo:1KtSNUQgQQTubaD7Xbc6YwBsdSbiBcvp83:bc1qq3x89r248dmc77d0zzan0emq470vjtnacl0ph3:bc1qejx0rgqvkzcurecdn9pvnrqjj42x6sg5t3tpgs:3Jfe6LYBHqWV3VKNaWd9XW5Qy7D1WJxyv9:1BBir1d1xvQ4ci5qQgHvnWswNpbbG59j5x:3Aq1m4knqxn2r9pHPFZjfPs9MQgZWnSVST:1G97Wnzx69D2dWEAYMzefpyc4mJeSJPMLZ:1HCxbegHNfaRDekhqJXo37r5bMRM2Lek5y:3FvBSDHiNMMJ9cLEPuJN9A3fKzEmUrNefL:3DnDUc59tuynhexZYKa3nBQb4gdKn2YxNG:19aSfmhE6MQsKy3C9dPvA2NQbBX5r9bnKY,1688200:2873000:9943000:3221941:1035000:7439828:806719:1843000:2352378:4751935:4791304:1215265:10328700:1864784:275967:323000:7753570:293594:469673:3536851:2635602650:273869:13096500:171892:1706752:63000:1228065:103000:53000:243000:109652:2224470:670000:12087250:181185976:16460488:100809:3750000:764660:1462097:4543000:15277557:913408:1785000:69700:663917:2218674:4294013,193600
78e87d453263253fa5393d1cd7cc3ff8d6fb5713015de4c342f451369851bf6a,bc1qsxe7cjrkd4j70a8rfjrlznfcemd2z524t0xg8q,227240,3B4XBQuUYd5U5adcDNGup6sacfGZbMBx8j,220322,6918
ec1fa74e4bbfa6af8fd66624e7deb10f4c3e15c9f3a0a1b8cba08e6687c9a5d0,3Q4DbXCc92wAmxmLD9dcCbM7e4hstCgvUQ,13904469,17mXMaLE8R55qryXhAFw7Y862zGgku14sY:bc1qn74x4kh8cdqcrah5auwt4vce8resz8sxz8pcnh:3CojLFifGurdkxFtZqhJaSLMpRWijoy3eQ,9854920:3941007:87972,20570
87cb3b5e95ac9c89c2e6645377703450e5f06845b8aa52ea5b4863620ba8c58a,bc1q6erjssfxctqw0yplt2syt266zq57mph2mk3chr,7999289,3MNcrt4pj7AFyMjNKvcuCKhv2cn6TH9MZB,7990706,8583
9ad6f5a8c2858fa71e368d54aa8463b6b46ca0c99c8b2827ab43ca20422996e4,bc1qklqhtcsp75zdkmvcwkspy6tz4ppd8uua30yymg,1113372,18HaqjCPL6DNNZYtPfrG8t1LmedaLUNGNE:bc1q523pz620dd04ckyqu3zvhhfyqtzdwscagzpnkr,323402:789634,336
